"order_item_id";"order_id";"product_id";"quantity";"discount"
91331;30610;80;3;0.1
91332;30611;373;1;0.05
91333;30611;71;1;0.1
91334;30611;170;4;0.05
91335;30611;194;4;0.1
91336;30611;388;4;0.0
91337;30612;412;1;0.1
91338;30612;321;3;0.0
91339;30612;239;4;0.0
91340;30612;326;2;0.05
91341;30612;456;2;0.05
91342;30613;288;4;0.15
91343;30613;101;3;0.05
91344;30613;324;4;0.1
91345;30613;354;2;0.05
91346;30614;247;3;0.0
91347;30615;151;3;0.05
91348;30615;397;3;0.15
91349;30615;473;4;0.1
91350;30616;432;3;0.15
91351;30617;275;2;0.15
91352;30618;256;1;0.1
91353;30618;313;1;0.1
91354;30619;351;1;0.0
91355;30619;461;1;0.0
91356;30619;105;1;0.0
91357;30620;125;4;0.1
91358;30620;360;2;0.1
91359;30620;387;2;0.1
91360;30620;491;1;0.15
91361;30620;76;4;0.1
91362;30621;81;2;0.1
91363;30621;458;3;0.05
91364;30621;80;1;0.05
91365;30621;256;4;0.1
91366;30622;29;2;0.0
91367;30622;362;1;0.1
91368;30622;17;3;0.05
91369;30623;387;4;0.15
91370;30624;195;1;0.05
91371;30624;467;3;0.05
91372;30625;37;3;0.05
91373;30625;71;4;0.05
91374;30625;302;3;0.0
91375;30626;162;1;0.05
91376;30626;487;4;0.1
91377;30626;147;1;0.1
91378;30626;437;4;0.1
91379;30627;249;1;0.0
91380;30627;310;4;0.1
91381;30627;127;2;0.1
91382;30627;448;4;0.15
91383;30627;424;2;0.05
91384;30628;395;2;0.1
91385;30628;351;3;0.05
91386;30629;332;1;0.15
91387;30629;473;2;0.1
91388;30629;295;3;0.0
91389;30629;77;3;0.1
91390;30630;307;4;0.0
91391;30631;379;2;0.05
91392;30631;396;1;0.1
91393;30631;415;3;0.0
91394;30631;136;4;0.05
91395;30631;195;3;0.05
91396;30632;201;1;0.0
91397;30633;19;4;0.1
91398;30633;334;3;0.1
91399;30633;57;3;0.15
91400;30634;321;1;0.15
91401;30634;468;1;0.05
91402;30634;498;1;0.05
91403;30634;142;1;0.15
91404;30634;483;3;0.05
91405;30635;22;2;0.1
91406;30636;115;4;0.1
91407;30636;72;2;0.15
91408;30636;462;4;0.0
91409;30637;488;1;0.1
91410;30638;111;2;0.0
91411;30638;67;2;0.0
91412;30639;362;1;0.1
91413;30640;181;2;0.15
91414;30640;158;1;0.1
91415;30640;239;3;0.15
91416;30641;452;2;0.15
91417;30642;218;3;0.15
91418;30643;24;4;0.1
91419;30643;479;3;0.05
91420;30644;295;1;0.15
91421;30644;125;4;0.15
91422;30644;308;1;0.0
91423;30644;23;4;0.15
91424;30645;45;2;0.0
91425;30645;427;2;0.05
91426;30645;430;1;0.15
91427;30646;53;4;0.1
91428;30647;482;4;0.05
91429;30647;67;1;0.05
91430;30647;335;1;0.1
91431;30647;87;2;0.0
91432;30648;433;1;0.1
91433;30648;295;4;0.05
91434;30648;232;3;0.0
91435;30648;399;1;0.15
91436;30649;468;4;0.05
91437;30649;24;3;0.0
91438;30649;14;3;0.15
91439;30649;19;1;0.0
91440;30649;285;2;0.05
91441;30650;494;3;0.1
91442;30650;467;1;0.05
91443;30650;257;4;0.05
91444;30651;146;4;0.05
91445;30652;391;3;0.05
91446;30652;381;1;0.1
91447;30652;274;4;0.15
91448;30652;196;4;0.0
91449;30653;267;1;0.0
91450;30653;108;2;0.1
91451;30653;87;3;0.15
91452;30653;478;2;0.1
91453;30653;160;2;0.1
91454;30654;14;1;0.0
91455;30654;260;1;0.05
91456;30654;71;2;0.0
91457;30655;185;4;0.0
91458;30655;347;1;0.15
91459;30655;217;1;0.0
91460;30655;221;3;0.0
91461;30655;89;1;0.1
91462;30656;121;1;0.05
91463;30656;376;2;0.1
91464;30657;166;1;0.15
91465;30657;465;4;0.0
91466;30657;413;3;0.05
91467;30657;75;2;0.05
91468;30658;391;4;0.05
91469;30659;139;3;0.0
91470;30659;33;4;0.15
91471;30660;319;1;0.05
91472;30661;245;4;0.1
91473;30661;223;3;0.0
91474;30661;100;2;0.0
91475;30661;349;4;0.0
91476;30662;344;4;0.0
91477;30662;243;1;0.1
91478;30662;257;1;0.05
91479;30662;131;1;0.05
91480;30663;364;3;0.1
91481;30663;94;2;0.0
91482;30663;127;2;0.15
91483;30664;201;2;0.15
91484;30664;256;1;0.05
91485;30665;485;2;0.05
91486;30665;280;1;0.15
91487;30665;480;3;0.0
91488;30665;5;3;0.15
91489;30666;399;1;0.1
91490;30666;80;4;0.05
91491;30666;130;4;0.1
91492;30666;252;4;0.15
91493;30667;491;3;0.05
91494;30667;427;1;0.05
91495;30667;345;3;0.0
91496;30668;400;2;0.0
91497;30668;42;2;0.0
91498;30668;394;1;0.15
91499;30668;262;2;0.15
91500;30669;254;3;0.1
91501;30669;476;1;0.15
91502;30669;311;3;0.15
91503;30670;421;1;0.0
91504;30670;12;2;0.05
91505;30671;247;2;0.0
91506;30671;370;4;0.0
91507;30671;277;4;0.15
91508;30671;249;1;0.1
91509;30672;163;2;0.05
91510;30672;349;4;0.0
91511;30673;194;4;0.15
91512;30673;437;2;0.1
91513;30673;62;1;0.0
91514;30674;490;3;0.15
91515;30674;37;2;0.05
91516;30674;396;1;0.05
91517;30675;433;2;0.05
91518;30676;287;3;0.1
91519;30676;61;1;0.15
91520;30676;401;4;0.05
91521;30676;32;4;0.05
91522;30676;498;2;0.0
91523;30677;453;2;0.1
91524;30677;341;4;0.15
91525;30678;500;4;0.15
91526;30678;472;2;0.1
91527;30678;143;1;0.15
91528;30679;360;2;0.15
91529;30680;82;2;0.0
91530;30680;448;3;0.0
91531;30680;463;2;0.0
91532;30680;42;4;0.0
91533;30681;356;3;0.0
91534;30681;37;2;0.1
91535;30682;403;2;0.15
91536;30682;135;4;0.15
91537;30682;47;3;0.15
91538;30682;239;4;0.0
91539;30683;401;2;0.15
91540;30684;160;2;0.1
91541;30684;89;2;0.15
91542;30684;215;2;0.05
91543;30684;191;4;0.05
91544;30685;227;1;0.05
91545;30685;171;1;0.15
91546;30685;412;3;0.15
91547;30686;113;4;0.1
91548;30686;349;2;0.1
91549;30686;223;3;0.15
91550;30686;33;4;0.1
91551;30687;52;4;0.0
91552;30688;251;3;0.1
91553;30688;59;2;0.1
91554;30688;47;2;0.05
91555;30688;227;3;0.05
91556;30688;346;1;0.0
91557;30689;60;3;0.1
91558;30689;397;1;0.0
91559;30689;203;2;0.15
91560;30689;303;4;0.0
91561;30689;310;1;0.1
91562;30690;426;4;0.0
91563;30690;266;2;0.15
91564;30691;85;3;0.05
91565;30691;334;3;0.1
91566;30692;316;4;0.15
91567;30692;263;1;0.1
91568;30692;472;4;0.0
91569;30692;101;2;0.1
91570;30693;215;2;0.15
91571;30693;54;1;0.15
91572;30693;485;1;0.0
91573;30694;164;2;0.15
91574;30695;438;1;0.0
91575;30695;378;2;0.1
91576;30695;102;1;0.0
91577;30695;405;3;0.05
91578;30695;475;4;0.1
91579;30696;328;2;0.0
91580;30696;234;2;0.0
91581;30696;306;2;0.15
91582;30697;110;1;0.0
91583;30698;191;2;0.15
91584;30698;308;3;0.0
91585;30698;20;3;0.05
91586;30698;379;3;0.1
91587;30698;296;2;0.1
91588;30699;230;1;0.05
91589;30699;214;3;0.05
91590;30699;265;2;0.1
91591;30700;459;2;0.0
91592;30700;435;1;0.0
91593;30701;303;4;0.0
91594;30701;381;4;0.0
91595;30702;2;1;0.1
91596;30702;165;1;0.15
91597;30702;158;1;0.0
91598;30703;261;1;0.1
91599;30703;443;2;0.15
91600;30703;403;2;0.0
91601;30704;302;3;0.1
91602;30704;424;3;0.0
91603;30704;413;4;0.05
91604;30705;261;3;0.0
91605;30705;376;2;0.05
91606;30706;274;4;0.05
91607;30706;130;1;0.15
91608;30706;484;4;0.0
91609;30707;351;3;0.0
91610;30707;248;2;0.0
91611;30707;359;2;0.05
91612;30707;393;3;0.0
91613;30708;187;2;0.05
91614;30708;409;2;0.05
91615;30709;477;4;0.1
91616;30709;439;2;0.15
91617;30709;366;3;0.05
91618;30710;305;2;0.1
91619;30711;287;4;0.15
91620;30711;419;4;0.1
91621;30711;307;2;0.15
91622;30711;354;4;0.0
91623;30711;5;4;0.05
91624;30712;229;4;0.15
91625;30712;174;4;0.05
91626;30712;113;4;0.15
91627;30713;305;3;0.1
91628;30714;8;2;0.05
91629;30714;479;2;0.05
91630;30714;110;4;0.1
91631;30714;399;1;0.1
91632;30715;199;3;0.1
91633;30716;202;3;0.1
91634;30717;111;4;0.1
91635;30717;129;3;0.1
91636;30717;417;2;0.05
91637;30717;344;2;0.15
91638;30717;125;2;0.05
91639;30718;467;3;0.0
91640;30718;168;1;0.0
91641;30718;129;3;0.05
91642;30719;236;2;0.1
91643;30719;13;1;0.05
91644;30719;149;2;0.05
91645;30720;218;4;0.1
91646;30721;295;3;0.15
91647;30722;59;4;0.0
91648;30722;331;1;0.05
91649;30723;226;2;0.15
91650;30724;483;4;0.0
91651;30724;96;4;0.1
91652;30724;365;1;0.0
91653;30724;193;3;0.15
91654;30724;237;3;0.0
91655;30725;85;2;0.1
91656;30725;301;4;0.15
91657;30725;319;1;0.05
91658;30725;496;1;0.15
91659;30726;360;3;0.15
91660;30726;338;4;0.15
91661;30726;55;4;0.1
91662;30726;42;2;0.1
91663;30727;84;1;0.15
91664;30727;468;1;0.0
91665;30727;431;1;0.15
91666;30728;52;4;0.1
91667;30728;170;1;0.0
91668;30729;179;2;0.1
91669;30729;200;1;0.05
91670;30729;30;2;0.15
91671;30729;332;4;0.15
91672;30730;132;4;0.0
91673;30731;108;4;0.1
91674;30732;58;2;0.1
91675;30732;60;2;0.1
91676;30732;73;1;0.05
91677;30733;282;4;0.1
91678;30733;499;4;0.1
91679;30734;10;3;0.1
91680;30734;443;2;0.0
91681;30734;62;4;0.05
91682;30734;265;1;0.15
91683;30735;172;4;0.15
91684;30735;496;3;0.05
91685;30736;465;1;0.0
91686;30736;82;3;0.1
91687;30736;275;3;0.05
91688;30737;323;3;0.15
91689;30737;145;1;0.15
91690;30738;423;3;0.05
91691;30738;137;2;0.05
91692;30738;83;2;0.05
91693;30738;389;1;0.05
91694;30739;263;2;0.15
91695;30739;146;3;0.15
91696;30739;191;4;0.1
91697;30739;5;3;0.1
91698;30739;476;1;0.1
91699;30740;451;3;0.15
91700;30740;211;1;0.05
91701;30740;462;4;0.05
91702;30741;52;4;0.05
91703;30741;3;2;0.15
91704;30741;297;1;0.05
91705;30742;339;2;0.15
91706;30742;179;1;0.05
91707;30742;302;4;0.1
91708;30742;1;4;0.1
91709;30743;307;3;0.05
91710;30743;175;3;0.1
91711;30743;42;3;0.05
91712;30743;328;1;0.15
91713;30743;112;3;0.0
91714;30744;445;1;0.15
91715;30744;356;2;0.15
91716;30744;2;2;0.05
91717;30745;138;4;0.05
91718;30745;160;3;0.15
91719;30746;377;4;0.1
91720;30747;70;1;0.15
91721;30747;55;2;0.0
91722;30747;471;4;0.0
91723;30747;346;1;0.05
91724;30747;421;1;0.15
91725;30748;216;4;0.1
91726;30748;303;3;0.0
91727;30748;190;3;0.0
91728;30748;109;4;0.1
91729;30748;133;4;0.1
91730;30749;290;1;0.05
91731;30749;334;3;0.05
91732;30749;396;4;0.1
91733;30750;362;3;0.15
91734;30750;154;3;0.1
91735;30751;491;3;0.15
91736;30752;144;4;0.1
91737;30753;221;3;0.15
91738;30753;208;2;0.15
91739;30753;73;3;0.0
91740;30754;238;4;0.15
91741;30755;28;1;0.0
91742;30755;20;3;0.1
91743;30756;10;1;0.1
91744;30756;348;1;0.15
91745;30756;293;4;0.05
91746;30756;276;2;0.1
91747;30757;232;4;0.1
91748;30757;355;4;0.1
91749;30757;485;1;0.15
91750;30757;210;3;0.1
91751;30757;20;2;0.1
91752;30758;268;2;0.05
91753;30758;58;3;0.0
91754;30758;498;2;0.1
91755;30758;203;2;0.0
91756;30758;119;2;0.0
91757;30759;194;1;0.05
91758;30759;309;3;0.0
91759;30759;351;3;0.0
91760;30759;172;2;0.05
91761;30760;136;2;0.05
91762;30760;41;2;0.1
91763;30760;425;4;0.15
91764;30761;256;2;0.0
91765;30761;203;1;0.05
91766;30761;405;1;0.1
91767;30761;444;4;0.1
91768;30762;107;4;0.05
91769;30762;63;1;0.15
91770;30762;78;2;0.1
91771;30763;134;4;0.05
91772;30763;83;3;0.0
91773;30763;219;4;0.05
91774;30763;378;4;0.05
91775;30763;266;2;0.05
91776;30764;183;4;0.0
91777;30765;50;3;0.15
91778;30766;243;2;0.1
91779;30766;170;2;0.05
91780;30766;5;3;0.0
91781;30767;386;2;0.15
91782;30767;415;1;0.05
91783;30767;475;1;0.1
91784;30768;74;4;0.15
91785;30768;285;3;0.0
91786;30768;373;1;0.15
91787;30768;366;1;0.1
91788;30768;139;1;0.0
91789;30769;106;3;0.0
91790;30770;275;1;0.15
91791;30771;303;3;0.1
91792;30771;228;4;0.1
91793;30771;499;4;0.05
91794;30771;98;2;0.05
91795;30771;135;3;0.0
91796;30772;477;4;0.0
91797;30772;447;4;0.05
91798;30773;104;3;0.0
91799;30773;260;1;0.15
91800;30773;169;4;0.15
91801;30773;287;2;0.05
91802;30773;297;4;0.1
91803;30774;14;4;0.0
91804;30774;314;4;0.05
91805;30774;319;1;0.0
91806;30774;64;2;0.0
91807;30775;79;1;0.05
91808;30775;215;2;0.15
91809;30776;155;3;0.0
91810;30777;287;4;0.1
91811;30777;422;2;0.0
91812;30777;232;2;0.1
91813;30777;67;3;0.0
91814;30778;439;1;0.0
91815;30778;40;4;0.15
91816;30778;227;2;0.05
91817;30778;64;2;0.15
91818;30778;151;1;0.15
91819;30779;403;4;0.15
91820;30780;252;4;0.1
91821;30780;235;3;0.0
91822;30780;430;2;0.1
91823;30781;266;2;0.05
91824;30781;1;2;0.15
91825;30781;188;2;0.0
91826;30781;176;1;0.15
91827;30781;331;4;0.0
91828;30782;264;2;0.05
91829;30782;314;4;0.05
91830;30782;168;2;0.0
91831;30782;429;4;0.1
91832;30782;199;2;0.0
91833;30783;388;2;0.05
91834;30783;338;1;0.0
91835;30784;371;4;0.1
91836;30784;427;1;0.0
91837;30784;429;4;0.05
91838;30784;87;4;0.1
91839;30785;254;4;0.1
91840;30786;212;1;0.1
91841;30787;219;1;0.1
91842;30787;310;4;0.15
91843;30787;406;1;0.05
91844;30787;371;2;0.0
91845;30787;142;1;0.1
91846;30788;379;2;0.1
91847;30789;411;3;0.15
91848;30789;236;1;0.15
91849;30789;402;3;0.05
91850;30789;235;1;0.05
91851;30790;294;3;0.1
91852;30790;282;2;0.1
91853;30790;227;1;0.05
91854;30790;137;3;0.15
91855;30791;460;2;0.1
91856;30791;135;1;0.15
91857;30791;159;3;0.15
91858;30791;82;4;0.15
91859;30792;423;4;0.1
91860;30792;442;3;0.05
91861;30792;214;2;0.05
91862;30792;102;2;0.15
91863;30793;226;1;0.05
91864;30793;7;2;0.1
91865;30793;190;1;0.1
91866;30793;487;4;0.0
91867;30793;492;4;0.0
91868;30794;432;3;0.0
91869;30795;365;4;0.05
91870;30795;1;3;0.0
91871;30795;160;1;0.1
91872;30795;192;1;0.15
91873;30796;15;3;0.0
91874;30796;323;1;0.05
91875;30796;228;4;0.0
91876;30797;324;2;0.05
91877;30797;143;1;0.0
91878;30797;431;1;0.0
91879;30797;159;4;0.05
91880;30797;455;1;0.0
91881;30798;482;3;0.05
91882;30798;242;4;0.05
91883;30799;88;3;0.1
91884;30800;133;3;0.1
91885;30801;148;2;0.0
91886;30801;461;2;0.1
91887;30801;471;3;0.1
91888;30801;439;4;0.15
91889;30801;444;2;0.05
91890;30802;362;1;0.0
91891;30803;286;2;0.05
91892;30803;362;2;0.15
91893;30804;61;4;0.05
91894;30804;153;1;0.1
91895;30804;226;4;0.15
91896;30804;113;2;0.0
91897;30805;44;4;0.05
91898;30805;232;4;0.0
91899;30805;309;1;0.1
91900;30805;103;4;0.0
91901;30805;488;2;0.1
91902;30806;80;2;0.05
91903;30807;2;2;0.05
91904;30807;29;2;0.1
91905;30808;454;3;0.1
91906;30808;384;3;0.1
91907;30808;430;2;0.0
91908;30808;267;4;0.15
91909;30809;340;3;0.05
91910;30809;102;2;0.0
91911;30809;108;1;0.05
91912;30810;106;1;0.15
91913;30810;369;4;0.1
91914;30810;479;3;0.0
91915;30810;162;4;0.0
91916;30810;192;4;0.1
91917;30811;469;4;0.05
91918;30811;456;1;0.05
91919;30811;304;3;0.0
91920;30811;460;4;0.0
91921;30811;394;1;0.05
91922;30812;455;1;0.1
91923;30812;17;4;0.1
91924;30812;32;4;0.1
91925;30812;234;2;0.0
91926;30813;442;1;0.05
91927;30813;240;2;0.0
91928;30813;351;3;0.1
91929;30814;311;1;0.15
91930;30814;164;3;0.15
91931;30815;58;2;0.05
91932;30815;67;2;0.1
91933;30815;106;3;0.05
91934;30815;345;4;0.15
91935;30815;133;3;0.05
91936;30816;214;2;0.15
91937;30816;451;4;0.15
91938;30816;313;3;0.0
91939;30816;234;3;0.0
91940;30816;436;1;0.1
91941;30817;304;3;0.0
91942;30817;468;1;0.0
91943;30818;197;2;0.05
91944;30818;285;2;0.1
91945;30818;343;3;0.15
91946;30819;150;2;0.15
91947;30819;72;4;0.05
91948;30819;302;1;0.1
91949;30819;44;3;0.1
91950;30820;163;4;0.0
91951;30820;24;1;0.0
91952;30821;144;1;0.05
91953;30821;27;4;0.05
91954;30822;215;2;0.1
91955;30823;277;2;0.15
91956;30823;430;3;0.05
91957;30823;398;3;0.0
91958;30823;31;1;0.0
91959;30823;435;2;0.05
91960;30824;63;1;0.15
91961;30824;86;3;0.0
91962;30825;68;4;0.05
91963;30825;323;4;0.15
91964;30825;295;4;0.1
91965;30825;56;3;0.0
91966;30825;304;1;0.1
91967;30826;323;4;0.05
91968;30826;321;4;0.1
91969;30826;301;2;0.0
91970;30826;177;3;0.05
91971;30827;78;2;0.0
91972;30827;469;3;0.1
91973;30827;61;1;0.0
91974;30827;127;1;0.1
91975;30828;445;4;0.1
91976;30828;256;2;0.1
91977;30829;390;3;0.0
91978;30829;50;1;0.05
91979;30830;362;1;0.1
91980;30830;286;4;0.15
91981;30830;100;1;0.1
91982;30830;323;2;0.05
91983;30831;309;3;0.1
91984;30832;53;3;0.1
91985;30833;135;3;0.1
91986;30834;224;1;0.0
91987;30834;92;2;0.0
91988;30834;477;2;0.0
91989;30835;327;1;0.1
91990;30835;419;2;0.1
91991;30835;6;2;0.0
91992;30835;473;2;0.05
91993;30836;235;4;0.0
91994;30836;144;4;0.15
91995;30836;8;4;0.1
91996;30836;273;3;0.1
91997;30837;468;3;0.1
91998;30837;136;4;0.15
91999;30838;420;3;0.15
92000;30839;137;2;0.0
92001;30839;223;3;0.15
92002;30839;353;2;0.0
92003;30840;45;2;0.05
92004;30841;320;1;0.1
92005;30841;249;4;0.0
92006;30841;243;3;0.0
92007;30842;43;1;0.05
92008;30842;423;4;0.0
92009;30842;4;2;0.05
92010;30842;386;3;0.0
92011;30842;126;4;0.0
92012;30843;277;2;0.05
92013;30843;267;4;0.05
92014;30843;196;1;0.1
92015;30843;493;4;0.05
92016;30843;322;4;0.15
92017;30844;172;3;0.05
92018;30845;64;3;0.05
92019;30845;262;2;0.0
92020;30845;480;3;0.1
92021;30845;313;4;0.0
92022;30846;282;2;0.0
92023;30847;199;1;0.1
92024;30847;227;1;0.15
92025;30847;266;3;0.15
92026;30847;207;4;0.0
92027;30847;196;2;0.1
92028;30848;119;2;0.05
92029;30848;320;1;0.05
92030;30848;278;3;0.15
92031;30849;265;3;0.05
92032;30849;39;3;0.05
92033;30850;174;3;0.0
92034;30851;473;2;0.05
92035;30851;320;2;0.15
92036;30851;349;2;0.0
92037;30852;10;3;0.05
92038;30853;197;3;0.15
92039;30853;337;3;0.0
92040;30853;343;1;0.1
92041;30853;460;3;0.0
92042;30854;421;2;0.1
92043;30854;457;1;0.05
92044;30855;18;2;0.05
92045;30855;353;1;0.1
92046;30855;1;1;0.1
92047;30855;91;1;0.05
92048;30855;350;4;0.15
92049;30856;235;2;0.15
92050;30856;240;3;0.05
92051;30856;141;2;0.05
92052;30857;457;4;0.05
92053;30858;75;2;0.15
92054;30858;383;1;0.05
92055;30858;356;3;0.05
92056;30858;28;3;0.05
92057;30859;456;4;0.15
92058;30859;470;1;0.0
92059;30860;57;2;0.15
92060;30860;46;4;0.15
92061;30861;478;4;0.05
92062;30861;463;3;0.1
92063;30861;440;3;0.05
92064;30861;408;1;0.1
92065;30862;211;2;0.1
92066;30862;279;2;0.0
92067;30862;302;4;0.15
92068;30862;115;2;0.0
92069;30862;13;2;0.15
92070;30863;378;4;0.1
92071;30864;446;1;0.15
92072;30864;278;3;0.15
92073;30865;274;2;0.05
92074;30865;240;4;0.0
92075;30866;191;1;0.05
92076;30866;271;3;0.15
92077;30866;437;3;0.0
92078;30866;422;4;0.1
92079;30867;82;4;0.1
92080;30867;265;4;0.05
92081;30867;16;4;0.0
92082;30867;322;4;0.15
92083;30867;8;3;0.0
92084;30868;8;4;0.0
92085;30868;20;3;0.15
92086;30868;115;2;0.05
92087;30868;105;2;0.0
92088;30868;276;4;0.05
92089;30869;466;4;0.15
92090;30869;143;2;0.0
92091;30870;309;1;0.1
92092;30870;39;1;0.05
92093;30870;347;3;0.1
92094;30871;194;1;0.15
92095;30871;288;4;0.0
92096;30872;31;3;0.0
92097;30872;451;2;0.1
92098;30872;445;1;0.15
92099;30872;231;3;0.15
92100;30872;431;2;0.05
92101;30873;379;1;0.1
92102;30874;444;2;0.0
92103;30874;13;3;0.1
92104;30874;357;2;0.1
92105;30874;5;2;0.15
92106;30874;273;3;0.05
92107;30875;457;4;0.15
92108;30875;236;4;0.15
92109;30875;486;1;0.1
92110;30876;391;2;0.15
92111;30877;278;3;0.15
92112;30877;350;2;0.15
92113;30877;168;4;0.05
92114;30877;17;2;0.0
92115;30877;174;4;0.0
92116;30878;8;1;0.1
92117;30878;91;3;0.0
92118;30878;398;3;0.15
92119;30878;492;4;0.0
92120;30878;427;2;0.0
92121;30879;163;2;0.05
92122;30880;416;4;0.0
92123;30880;208;3;0.05
92124;30880;292;3;0.1
92125;30880;338;3;0.1
92126;30880;202;2;0.05
92127;30881;277;4;0.0
92128;30881;238;3;0.0
92129;30881;451;4;0.1
92130;30881;378;3;0.15
92131;30882;130;4;0.0
92132;30882;250;2;0.05
92133;30882;402;2;0.15
92134;30883;429;2;0.0
92135;30883;450;1;0.1
92136;30883;119;3;0.1
92137;30884;214;2;0.1
92138;30885;287;3;0.0
92139;30885;500;4;0.15
92140;30885;159;2;0.1
92141;30886;39;4;0.05
92142;30886;128;3;0.05
92143;30886;114;4;0.05
92144;30887;45;1;0.0
92145;30887;261;4;0.15
92146;30888;243;1;0.0
92147;30888;373;1;0.0
92148;30889;454;2;0.05
92149;30889;398;3;0.05
92150;30889;459;4;0.1
92151;30889;338;4;0.05
92152;30889;100;3;0.1
92153;30890;205;1;0.1
92154;30890;408;2;0.0
92155;30890;124;3;0.0
92156;30891;246;1;0.15
92157;30891;94;3;0.05
92158;30892;229;3;0.15
92159;30893;278;2;0.0
92160;30893;446;1;0.0
92161;30893;166;3;0.0
92162;30894;284;2;0.0
92163;30894;339;3;0.1
92164;30895;131;4;0.15
92165;30896;101;1;0.0
92166;30896;240;4;0.15
92167;30897;328;4;0.0
92168;30897;300;2;0.05
92169;30897;89;1;0.05
92170;30898;420;4;0.15
92171;30898;453;2;0.1
92172;30899;402;2;0.1
92173;30899;471;1;0.1
92174;30899;469;4;0.0
92175;30899;334;4;0.05
92176;30900;231;3;0.0
92177;30900;408;2;0.0
92178;30900;59;3;0.15
92179;30901;461;2;0.1
92180;30902;397;2;0.15
92181;30902;90;3;0.1
92182;30903;52;2;0.05
92183;30903;214;4;0.0
92184;30904;253;2;0.1
92185;30904;263;3;0.1
92186;30904;412;3;0.15
92187;30904;437;2;0.05
92188;30905;495;3;0.15
92189;30906;325;1;0.05
92190;30907;70;3;0.1
92191;30908;102;2;0.0
92192;30909;139;2;0.05
92193;30909;105;2;0.15
92194;30909;282;3;0.1
92195;30910;207;3;0.05
92196;30910;382;3;0.15
92197;30910;233;1;0.1
92198;30910;144;3;0.0
92199;30911;92;2;0.15
92200;30911;138;1;0.05
92201;30911;276;2;0.0
92202;30912;6;1;0.05
92203;30913;467;1;0.15
92204;30913;274;4;0.05
92205;30913;163;1;0.1
92206;30913;416;3;0.0
92207;30913;404;1;0.0
92208;30914;87;1;0.15
92209;30915;89;4;0.1
92210;30915;88;4;0.15
92211;30915;76;3;0.05
92212;30916;497;4;0.0
92213;30916;400;3;0.15
92214;30916;392;3;0.0
92215;30916;28;1;0.0
92216;30916;302;4;0.15
92217;30917;24;2;0.0
92218;30918;230;1;0.05
92219;30918;131;3;0.15
92220;30918;119;1;0.1
92221;30919;102;2;0.1
92222;30919;182;3;0.1
92223;30919;163;1;0.05
92224;30919;221;4;0.1
92225;30920;220;4;0.15
92226;30920;366;1;0.0
92227;30920;485;3;0.0
92228;30920;338;3;0.0
92229;30921;389;3;0.05
92230;30922;364;4;0.05
92231;30922;4;2;0.0
92232;30922;78;3;0.15
92233;30923;208;3;0.05
92234;30924;452;2;0.05
92235;30924;400;1;0.15
92236;30924;188;4;0.1
92237;30924;305;2;0.05
92238;30924;270;1;0.05
92239;30925;234;1;0.05
92240;30925;369;1;0.15
92241;30925;470;2;0.1
92242;30925;332;4;0.1
92243;30925;9;1;0.05
92244;30926;179;4;0.05
92245;30926;330;3;0.15
92246;30926;74;1;0.05
92247;30926;262;4;0.0
92248;30927;320;4;0.15
92249;30927;303;1;0.05
92250;30927;405;1;0.0
92251;30928;349;3;0.1
92252;30928;415;2;0.05
92253;30928;420;2;0.1
92254;30929;101;1;0.15
92255;30930;452;4;0.15
92256;30930;486;2;0.05
92257;30931;117;4;0.05
92258;30931;36;2;0.1
92259;30931;380;2;0.0
92260;30932;198;1;0.1
92261;30932;269;4;0.0
92262;30932;491;1;0.15
92263;30932;57;2;0.05
92264;30933;205;4;0.15
92265;30933;409;4;0.15
92266;30933;489;3;0.0
92267;30933;121;1;0.15
92268;30933;191;2;0.15
92269;30934;287;1;0.05
92270;30935;465;4;0.0
92271;30935;152;2;0.05
92272;30936;490;4;0.05
92273;30936;183;4;0.0
92274;30936;209;4;0.1
92275;30936;341;2;0.1
92276;30936;472;1;0.1
92277;30937;486;3;0.0
92278;30937;458;2;0.1
92279;30937;48;1;0.0
92280;30938;266;4;0.1
92281;30939;311;3;0.1
92282;30939;28;3;0.1
92283;30939;373;3;0.0
92284;30939;472;2;0.15
92285;30940;191;3;0.0
92286;30940;51;1;0.05
92287;30940;50;3;0.1
92288;30940;386;2;0.0
92289;30941;69;2;0.1
92290;30942;423;1;0.1
92291;30943;307;1;0.15
92292;30943;271;4;0.15
92293;30944;11;2;0.1
92294;30944;330;1;0.1
92295;30945;422;3;0.0
92296;30945;14;4;0.0
92297;30945;396;1;0.1
92298;30946;465;3;0.05
92299;30947;143;3;0.0
92300;30948;381;1;0.15
92301;30949;182;1;0.0
92302;30949;351;2;0.05
92303;30949;63;4;0.0
92304;30949;357;2;0.15
92305;30949;458;4;0.15
92306;30950;5;2;0.0
92307;30950;426;3;0.1
92308;30950;177;1;0.1
92309;30950;360;4;0.05
92310;30951;181;3;0.0
92311;30951;405;1;0.05
92312;30951;55;1;0.05
92313;30952;13;1;0.15
92314;30952;28;3;0.0
92315;30952;200;2;0.0
92316;30952;146;4;0.0
92317;30953;114;1;0.1
92318;30953;232;4;0.15
92319;30953;485;4;0.0
92320;30954;41;3;0.0
92321;30954;101;3;0.0
92322;30955;264;3;0.05
92323;30956;58;3;0.1
92324;30957;253;4;0.15
92325;30957;151;2;0.05
92326;30958;357;4;0.15
92327;30959;144;2;0.1
92328;30959;451;1;0.05
